Frame,Hand,MeanConfidence,thumbTip_X,thumbTip_Y,thumbIP_X,thumbIP_Y,thumbMP_X,thumbMP_Y,thumbCMC_X,thumbCMC_Y,indexTip_X,indexTip_Y,indexDIP_X,indexDIP_Y,indexPIP_X,indexPIP_Y,indexMCP_X,indexMCP_Y,middleTip_X,middleTip_Y,middleDIP_X,middleDIP_Y,middlePIP_X,middlePIP_Y,middleMCP_X,middleMCP_Y,ringTip_X,ringTip_Y,ringDIP_X,ringDIP_Y,ringPIP_X,ringPIP_Y,ringMCP_X,ringMCP_Y,littleTip_X,littleTip_Y,littleDIP_X,littleDIP_Y,littlePIP_X,littlePIP_Y,littleMCP_X,littleMCP_Y,wrist_X,wrist_Y,thumbTip_Confidence,thumbIP_Confidence,thumbMP_Confidence,thumbCMC_Confidence,indexTip_Confidence,indexDIP_Confidence,indexPIP_Confidence,indexMCP_Confidence,middleTip_Confidence,middleDIP_Confidence,middlePIP_Confidence,middleMCP_Confidence,ringTip_Confidence,ringDIP_Confidence,ringPIP_Confidence,ringMCP_Confidence,littleTip_Confidence,littleDIP_Confidence,littlePIP_Confidence,littleMCP_Confidence,wrist_Confidence
130,1,0.9010882,696.4008808135986,500.23868680000305,680.7216167449951,437.637859582901,649.0049600601196,379.5154631137848,625.6992101669312,322.1638798713684,589.5476818084717,606.8198561668396,593.1371927261353,544.6762382984161,597.0402002334595,492.3466086387634,596.0913062095642,416.2067413330078,496.76681756973267,631.7782402038574,512.9848837852478,564.4620895385742,525.4306197166443,500.5372166633606,539.034640789032,418.49772334098816,430.3740620613098,592.6994204521179,446.4965343475342,539.5773589611053,466.6412115097046,487.9533112049103,490.83251953125,410.4893445968628,391.43993854522705,521.231746673584,402.0208954811096,482.9285681247711,420.6288814544678,444.46338415145874,455.781626701355,394.1887557506561,572.0351099967957,287.1695280075073,0.6738281,0.7558594,0.9316406,0.90527344,0.87353516,0.8691406,0.8515625,0.8828125,0.96728516,0.95166016,0.91845703,0.92285156,0.97265625,0.9116211,0.94384766,0.93115234,0.95214844,0.9458008,0.93408203,0.90283203,0.9248047,
131,1,0.89901876,699.801778793335,495.8474814891815,684.0665817260742,436.33114099502563,650.8213520050049,377.44163274765015,626.7009973526001,316.43049716949463,589.4907474517822,588.1542026996613,592.788827419281,529.7834873199463,596.180784702301,478.76529693603516,596.330201625824,404.31838631629944,496.3077664375305,612.1971487998962,512.0723605155945,548.1838703155518,524.0818977355957,488.13892006874084,538.5424375534058,406.4236521720886,429.34237718582153,575.3423631191254,445.76168060302734,522.4967837333679,466.87127351760864,473.5729157924652,492.45818853378296,398.4037399291992,389.50438499450684,508.3477020263672,401.0595917701721,468.5071349143982,420.21836042404175,431.2711000442505,456.7288041114807,382.8216075897217,574.7816920280457,277.40076184272766,0.62890625,0.74902344,0.9379883,0.88916016,0.85302734,0.8725586,0.8691406,0.88671875,0.9707031,0.9370117,0.9008789,0.9291992,0.9746094,0.9067383,0.9472656,0.93066406,0.953125,0.94921875,0.92871094,0.92333984,0.94140625,
132,1,0.90173924,702.2382259368896,499.1511046886444,684.8602294921875,438.90477418899536,650.5604982376099,380.54811358451843,625.9765148162842,319.9020266532898,590.4496908187866,599.0822732448578,593.2560324668884,538.5980308055878,596.5176343917847,486.494243144989,594.8152184486389,410.06062030792236,496.3615894317627,623.2091724872589,513.2581114768982,558.0469965934753,525.180172920227,495.9704339504242,538.4427666664124,412.20853328704834,430.1802635192871,585.3419065475464,446.8728303909302,532.2544455528259,467.66077280044556,481.93185925483704,493.04730892181396,404.401695728302,390.23165702819824,516.2534594535828,401.7840385437012,477.2615432739258,421.27904891967773,438.6641800403595,457.63031244277954,388.10287714004517,573.8528609275818,281.5220296382904,0.65966797,0.7626953,0.9379883,0.89501953,0.8569336,0.87402344,0.8666992,0.8847656,0.96533203,0.9453125,0.91015625,0.9301758,0.97314453,0.9033203,0.9477539,0.9316406,0.94921875,0.9448242,0.93896484,0.9248047,0.93408203,
133,1,0.8999256,698.1329441070557,500.3220498561859,680.7312726974487,439.7484362125397,648.355507850647,382.80025720596313,624.2189884185791,324.5167136192322,587.7315402030945,613.7298166751862,591.7745590209961,550.9916067123413,595.9298729896545,498.39348793029785,594.0765380859375,420.7892417907715,496.227765083313,640.9261286258698,512.6673460006714,571.2801575660706,524.2871761322021,506.1308026313782,537.8482103347778,422.77032136917114,429.92634773254395,600.4896819591522,446.4947462081909,545.8070039749146,466.6344881057739,491.9675052165985,490.134072303772,412.73993253707886,390.8273220062256,526.5377998352051,402.2021412849426,487.18239068984985,421.2073087692261,447.9699432849884,456.42056465148926,394.82025504112244,570.2979326248169,289.149534702301,0.6713867,0.7651367,0.9321289,0.89990234,0.8588867,0.87060547,0.8574219,0.8647461,0.97216797,0.95654297,0.91308594,0.9145508,0.9741211,0.92089844,0.93896484,0.92626953,0.9506836,0.9370117,0.9433594,0.9121094,0.91845703,
134,1,0.89985585,700.0648498535156,506.24420642852783,681.9865465164185,443.53421330451965,649.1671085357666,383.6750328540802,623.6167430877686,325.4973292350769,585.4338526725769,625.2767264842987,590.5587673187256,560.5162918567657,595.8991885185242,506.65061473846436,594.8164701461792,427.46654748916626,496.97248935699463,651.6089379787445,512.0088815689087,582.756096124649,524.9731421470642,515.6879425048828,539.5068168640137,430.8840036392212,430.48202991485596,609.7743093967438,447.3956108093262,553.7019789218903,468.14972162246704,499.3935763835907,491.242253780365,421.263724565506,391.4271354675293,534.7394049167633,403.5010814666748,495.51209807395935,421.8831181526184,457.22452998161316,454.82929944992065,406.26615285873413,571.7771887779236,294.3165421485901,0.66308594,0.7451172,0.9272461,0.90478516,0.875,0.9086914,0.86279297,0.8676758,0.96728516,0.9536133,0.9140625,0.91503906,0.9658203,0.91748047,0.9291992,0.92871094,0.94140625,0.9404297,0.9526367,0.8925781,0.9243164,
135,1,0.9013207,699.2429494857788,502.9644012451172,684.0808153152466,441.6259288787842,651.197361946106,382.1775555610657,625.9787321090698,321.85081243515015,588.211727142334,607.9034686088562,592.5264358520508,546.4206397533417,596.2277054786682,494.45069432258606,594.4844484329224,417.12673902511597,496.5900421142578,634.3800902366638,512.6696705818176,565.8884346485138,524.4365215301514,502.2823691368103,538.693106174469,419.1388249397278,429.52351570129395,594.629430770874,445.8349585533142,541.1178052425385,466.73240661621094,488.60857486724854,491.4648771286011,411.083722114563,390.5755877494812,522.9600548744202,401.7438054084778,484.8761737346649,420.48994302749634,446.7992126941681,455.61386346817017,396.41053676605225,572.3812580108643,286.8479311466217,0.6567383,0.7578125,0.9345703,0.9042969,0.8725586,0.87402344,0.85595703,0.87402344,0.96728516,0.95410156,0.91259766,0.9272461,0.9746094,0.9145508,0.9404297,0.9350586,0.9526367,0.93847656,0.94873047,0.90478516,0.9272461,
136,1,0.89867,699.8720169067383,491.70904755592346,684.1769456863403,431.5660357475281,652.0545959472656,372.1766173839569,626.941967010498,312.41726875305176,591.4469361305237,587.4707758426666,593.9984321594238,529.4110357761383,596.4647769927979,478.6440074443817,595.0558662414551,403.53448390960693,496.06937170028687,610.8719229698181,512.0697140693665,548.1562435626984,524.5474219322205,487.0881378650665,537.7674221992493,404.4241189956665,429.78551387786865,573.8773941993713,445.82998752593994,522.7459609508514,466.3340091705322,472.9283809661865,491.43301248550415,397.20956683158875,390.2987480163574,506.43190741539,401.462459564209,468.0557191371918,420.37739753723145,429.9901843070984,456.30955696105957,381.60656690597534,575.9506702423096,273.7671732902527,0.6411133,0.75683594,0.9345703,0.88720703,0.8564453,0.87841797,0.8574219,0.87939453,0.9663086,0.9501953,0.9057617,0.9248047,0.97753906,0.91064453,0.94433594,0.9316406,0.9560547,0.9458008,0.9355469,0.8911133,0.94091797,
137,1,0.8989723,703.2060384750366,500.8216917514801,685.6883525848389,441.08262062072754,650.4439115524292,380.8489501476288,626.1969566345215,319.71046328544617,588.8229131698608,600.2560079097748,591.7587161064148,541.4484143257141,596.3990807533264,490.27867913246155,595.2169418334961,415.8247947692871,495.8470344543457,624.773758649826,512.2073650360107,559.7086250782013,523.937451839447,497.8760898113251,538.117790222168,415.052855014801,429.9712300300598,586.0817670822144,446.16583585739136,534.1810762882233,466.74495935440063,482.5676500797272,491.9371962547302,405.85577487945557,390.1069164276123,516.3205146789551,401.8537402153015,477.98611521720886,420.91115713119507,440.0268495082855,456.7434310913086,390.1473104953766,574.440586566925,280.1688551902771,0.6323242,0.7597656,0.9375,0.88916016,0.87109375,0.8652344,0.859375,0.8652344,0.9633789,0.9536133,0.9145508,0.9194336,0.9716797,0.9091797,0.9433594,0.9345703,0.9472656,0.9404297,0.95166016,0.9086914,0.94091797,
138,1,0.8996001,700.1357316970825,501.42207741737366,681.8060159683228,440.8070504665375,648.887300491333,382.77783393859863,624.7961282730103,323.6895203590393,588.0995392799377,614.9693727493286,592.3254132270813,551.3361096382141,596.32887840271,498.2304096221924,594.71755027771,420.1393961906433,496.7110276222229,641.8576061725616,513.0906343460083,571.5409219264984,524.7368574142456,506.3045024871826,538.8986349105835,422.82482385635376,429.90403175354004,600.3723621368408,446.6269254684448,545.803838968277,467.11585521698,492.1057462692261,490.9605145454407,413.81587386131287,391.21105670928955,526.8635272979736,402.77180671691895,488.0280911922455,421.2482213973999,449.09534454345703,456.0104727745056,397.18483686447144,570.9299325942993,288.59753608703613,0.6621094,0.765625,0.9321289,0.9003906,0.86328125,0.87353516,0.85595703,0.8647461,0.97216797,0.95654297,0.9140625,0.9140625,0.9746094,0.92041016,0.9394531,0.92871094,0.95166016,0.9355469,0.9472656,0.9013672,0.91796875,
139,1,0.8994373,698.6080884933472,507.5157880783081,680.66725730896,444.6870267391205,648.0038166046143,385.3336572647095,623.1192111968994,326.85163021087646,585.8309626579285,625.5684435367584,590.8674001693726,561.0649645328522,595.8162903785706,507.04275369644165,594.0287947654724,427.80616879463196,496.9783902168274,651.5709042549133,511.9900703430176,582.6129734516144,524.8384594917297,515.6435251235962,538.6571288108826,430.8133542537689,430.5082082748413,610.0030481815338,447.5219964981079,553.8197815418243,468.3443069458008,499.213171005249,490.9596562385559,420.7294821739197,391.6907787322998,535.2327167987823,403.69173288345337,495.88208198547363,422.14651107788086,457.1067273616791,455.2129626274109,404.1748881340027,570.139217376709,294.2543148994446,0.6533203,0.75390625,0.9291992,0.89990234,0.8696289,0.91503906,0.8623047,0.87158203,0.96875,0.95166016,0.91308594,0.91552734,0.9663086,0.9116211,0.9277344,0.9238281,0.9404297,0.9399414,0.9526367,0.9003906,0.9213867,
140,1,0.90134394,698.7530708312988,499.6039152145386,683.9488506317139,438.6592447757721,651.524019241333,379.87058758735657,626.4799118041992,320.3556418418884,589.1349077224731,606.3635051250458,593.1396961212158,544.9179589748383,596.7499494552612,492.9386258125305,595.4394578933716,416.9632315635681,496.2363123893738,633.0287396907806,512.3498439788818,564.7602438926697,524.2385387420654,501.0270953178406,539.4767761230469,418.9166307449341,428.80314588546753,592.8988695144653,445.48670053482056,539.328932762146,466.47924184799194,486.87297105789185,492.18918085098267,410.03551483154297,390.14647006988525,520.8672344684601,401.5504717826843,482.25898146629333,420.67919969558716,443.85924339294434,456.04408979415894,393.77118945121765,572.7589845657349,284.86647605895996,0.6611328,0.75683594,0.93066406,0.9042969,0.87158203,0.87353516,0.8613281,0.8647461,0.96875,0.95410156,0.91308594,0.91503906,0.9746094,0.9145508,0.94091797,0.94091797,0.9555664,0.9423828,0.9453125,0.91308594,0.92578125,
141,1,0.89918154,701.6744613647461,492.85022020339966,682.8039407730103,433.9653253555298,651.2332677841187,374.93687868118286,626.9537687301636,315.52863121032715,589.9668574333191,584.4523251056671,593.0383801460266,527.225786447525,597.1735596656799,477.9355823993683,597.3351001739502,403.7568926811218,497.05445766448975,610.5641663074493,510.8473062515259,548.5857725143433,524.4791865348816,489.26469683647156,541.2256836891174,406.6944479942322,431.2022924423218,573.5213577747345,447.31407165527344,521.5894997119904,468.93521547317505,473.7376570701599,495.30662298202515,398.029625415802,392.13316440582275,507.1562647819519,403.376841545105,467.2610878944397,422.1073865890503,430.2268624305725,459.46483612060547,381.3024580478668,573.8533973693848,278.1532824039459,0.6738281,0.7758789,0.9316406,0.8979492,0.8066406,0.83691406,0.8720703,0.88378906,0.97216797,0.94433594,0.8876953,0.9301758,0.97802734,0.9140625,0.9433594,0.93652344,0.9633789,0.9604492,0.9199219,0.9272461,0.9267578,
142,1,0.898391,700.7344007492065,498.03358912467957,684.5929384231567,438.42787742614746,651.6893863677979,378.95187735557556,627.7237415313721,318.92677545547485,590.569818019867,596.5070843696594,593.216872215271,537.8439009189606,596.2185859680176,485.71715354919434,595.9827303886414,411.3127827644348,496.12430334091187,620.6317842006683,513.0656361579895,556.6168963909149,524.9321937561035,495.1607823371887,538.7196779251099,411.7151141166687,430.0739049911499,583.146733045578,446.69233560562134,530.3775429725647,467.3436641693115,480.26631474494934,492.62402057647705,402.95523405075073,390.0633931159973,514.3426537513733,401.40570402145386,475.02259612083435,420.6485867500305,437.2782289981842,457.71456956863403,386.5642547607422,574.4362235069275,280.51196336746216,0.6513672,0.7504883,0.93310547,0.9003906,0.8378906,0.86621094,0.8569336,0.87890625,0.96728516,0.9472656,0.91015625,0.9277344,0.97216797,0.8989258,0.94628906,0.92822266,0.9511719,0.94970703,0.9321289,0.92529297,0.9345703,
143,1,0.89980936,699.2217063903809,503.029203414917,681.7415714263916,440.95800518989563,648.9398002624512,382.6441526412964,624.5686054229736,322.63739705085754,587.0569109916687,614.9199664592743,591.8698310852051,550.3322124481201,596.4431762695312,496.52532935142517,594.8308825492859,419.06694173812866,495.98257541656494,641.8296039104462,512.5304102897644,570.9472954273224,524.7395753860474,505.2011489868164,539.2236471176147,421.8155086040497,430.00831604003906,600.7574737071991,446.7004179954529,545.4341769218445,467.35968589782715,492.0797288417816,492.01691150665283,413.2729947566986,390.7606244087219,526.9841194152832,402.49929428100586,487.92852759361267,421.6812014579773,448.6472010612488,456.5266013145447,397.0758318901062,571.9892263412476,289.0273332595825,0.65771484,0.7597656,0.93408203,0.90185547,0.86035156,0.8623047,0.8535156,0.86865234,0.97314453,0.9526367,0.9121094,0.921875,0.9741211,0.91552734,0.9404297,0.9375,0.95410156,0.9370117,0.94677734,0.90966797,0.92285156,
144,1,0.90311104,699.9771595001221,509.7405731678009,681.2639951705933,447.6832151412964,648.8594055175781,388.2799029350281,624.4478702545166,327.75564193725586,587.24684715271,626.5137612819672,591.2912607192993,563.1076812744141,596.3818430900574,509.12001729011536,595.9943890571594,431.90892934799194,498.1061339378357,653.7620544433594,512.6948833465576,585.3547811508179,525.4862308502197,519.2941725254059,541.882574558258,434.63737964630127,431.2356233596802,612.0731770992279,448.01656007766724,556.9519579410553,469.057559967041,501.578825712204,493.77626180648804,424.8464584350586,392.0690059661865,537.1058106422424,403.66183519363403,497.6038455963135,422.6979374885559,458.9307904243469,456.39742612838745,407.89409279823303,573.7474322319031,294.62671279907227,0.6621094,0.7729492,0.9379883,0.89990234,0.8676758,0.92041016,0.86621094,0.88427734,0.9663086,0.9501953,0.9116211,0.9238281,0.9638672,0.9145508,0.92822266,0.9399414,0.93310547,0.94189453,0.95703125,0.89501953,0.92822266,
145,1,0.89980936,696.8826770782471,500.22087693214417,681.191611289978,436.91554069519043,649.2587327957153,378.57035994529724,625.7295370101929,320.88907957077026,589.6643757820129,606.6748559474945,593.4473276138306,543.6219692230225,596.6379761695862,490.9238040447235,595.7557797431946,415.0936782360077,496.46819829940796,631.1095118522644,512.9736542701721,563.8809084892273,524.8948574066162,500.02845525741577,538.4969830513,417.5300359725952,429.87738847732544,592.4942314624786,446.25502824783325,539.2733037471771,466.57912731170654,487.988018989563,490.83845615386963,409.75184440612793,391.4210915565491,520.9103643894196,401.9376039505005,482.4896514415741,420.24285793304443,443.95837783813477,455.94130754470825,393.4548497200012,571.7812657356262,286.69649362564087,0.67333984,0.75439453,0.93066406,0.9082031,0.8696289,0.87109375,0.8535156,0.88378906,0.9667969,0.94873047,0.91064453,0.92285156,0.9711914,0.90722656,0.94091797,0.93066406,0.9511719,0.94677734,0.9326172,0.89941406,0.9223633,
146,1,0.8994373,699.9255180358887,490.81533551216125,684.858226776123,430.9260606765747,652.5981903076172,372.1400856971741,627.4043083190918,312.1466875076294,591.163980960846,584.7791790962219,594.1187739372253,527.3458957672119,596.5929865837097,476.6294538974762,596.0340857505798,401.7727553844452,495.96980810165405,608.6920917034149,512.2291445732117,545.4361081123352,524.9130249023438,485.44667959213257,539.3037915229797,401.8325686454773,429.85053062438965,572.06711769104,446.3816285133362,519.2767381668091,467.3663020133972,469.99087929725647,493.17415952682495,393.7471568584442,390.3099775314331,505.1786720752716,401.6618013381958,466.3820207118988,420.79213857650757,429.00704741477966,457.22047090530396,379.7702729701996,576.1226534843445,273.55855107307434,0.6411133,0.7470703,0.9350586,0.8930664,0.84277344,0.8745117,0.86328125,0.8828125,0.96728516,0.9458008,0.90625,0.9321289,0.97753906,0.90283203,0.94433594,0.93359375,0.9580078,0.94873047,0.9345703,0.9140625,0.9433594,
147,1,0.9014602,704.0257930755615,496.44100069999695,685.7991456985474,438.71063590049744,651.330041885376,377.9022216796875,625.5565166473389,315.8973276615143,587.2798919677734,595.7391142845154,591.9092059135437,535.0733935832977,595.9741830825806,484.03122425079346,594.1728472709656,406.8732440471649,494.599449634552,623.2657134532928,509.59686040878296,557.1068286895752,522.3308801651001,495.029354095459,537.7896308898926,410.0827217102051,428.2307982444763,583.672285079956,444.5273995399475,529.7692716121674,465.96901416778564,480.4221510887146,491.61897897720337,402.10116505622864,389.13731575012207,514.6279335021973,400.64224004745483,475.30460357666016,419.115149974823,437.935209274292,456.46533966064453,386.252099275589,570.9921956062317,279.91340160369873,0.6669922,0.77441406,0.93115234,0.91015625,0.85839844,0.85253906,0.87890625,0.8828125,0.9628906,0.9526367,0.8852539,0.9296875,0.97998047,0.90625,0.9399414,0.9301758,0.9589844,0.9555664,0.9272461,0.9238281,0.92285156,
148,1,0.89918154,698.6383438110352,503.07785868644714,680.563473701477,441.2890434265137,648.4533548355103,383.17721486091614,624.6359825134277,323.9666998386383,587.969970703125,616.2683665752411,591.9854164123535,552.20165848732,595.9896326065063,498.73804450035095,595.0071930885315,421.82157039642334,495.9454536437988,643.5043752193451,512.3955845832825,573.5081076622009,524.3424654006958,508.15930366516113,538.986611366272,424.18084144592285,429.96318340301514,602.8368830680847,446.5479612350464,547.5009262561798,467.4642562866211,493.40479373931885,491.4016842842102,414.34024572372437,391.13398790359497,527.5376737117767,402.83796787261963,488.1893992424011,421.71549797058105,449.0309715270996,456.17029666900635,397.4383592605591,570.8290457725525,289.8388624191284,0.66308594,0.7705078,0.93359375,0.89990234,0.8510742,0.87109375,0.85546875,0.8623047,0.9741211,0.9555664,0.9145508,0.9165039,0.97216797,0.91796875,0.9355469,0.9316406,0.9501953,0.9355469,0.94677734,0.90771484,0.91748047,
149,1,0.8988793,700.3370761871338,508.2720637321472,681.8094491958618,444.4266378879547,649.6167898178101,384.0893268585205,624.1137742996216,325.60880184173584,587.453556060791,625.5880773067474,591.8552398681641,561.2356066703796,596.7942953109741,506.73853754997253,595.958662033081,427.6251196861267,497.5880742073059,651.9471645355225,512.7487778663635,581.9323897361755,524.9577641487122,515.6952917575836,539.8472785949707,430.1470398902893,431.0337424278259,609.9770843982697,447.8995084762573,553.5615384578705,468.65057945251465,499.55756664276123,491.9009327888489,419.55649852752686,392.2662377357483,535.0375056266785,404.2963743209839,495.69212794303894,422.8673458099365,457.46169090270996,456.9815754890442,403.2628297805786,570.6117868423462,295.02679109573364,0.65722656,0.7475586,0.9301758,0.90771484,0.86035156,0.90234375,0.86035156,0.85791016,0.9741211,0.9536133,0.9140625,0.9145508,0.9692383,0.9135742,0.9355469,0.92626953,0.94677734,0.92822266,0.9555664,0.9057617,0.91552734,
150,1,0.90185547,697.9788780212402,499.97888803482056,683.7116718292236,438.66037130355835,651.5653610229492,379.22133207321167,626.3207674026489,320.0092077255249,589.312756061554,607.5347721576691,593.1329011917114,545.1309263706207,596.4012265205383,492.35867857933044,594.7336792945862,414.81714248657227,496.4702367782593,633.042311668396,512.5884532928467,565.0402128696442,524.0951299667358,501.97150111198425,538.9962315559387,417.9197072982788,428.81319522857666,592.8394317626953,445.61251401901245,539.341002702713,466.52612686157227,487.35979199409485,491.88512563705444,409.6029281616211,390.4738426208496,521.559351682663,401.80492401123047,482.77573585510254,420.6021308898926,444.2819595336914,456.411337852478,393.1752026081085,572.1487998962402,285.6402397155762,0.6665039,0.7583008,0.9321289,0.9067383,0.8696289,0.87353516,0.8515625,0.87890625,0.96875,0.953125,0.9111328,0.92578125,0.9760742,0.91503906,0.94091797,0.93652344,0.9560547,0.9423828,0.94189453,0.9116211,0.9223633,
151,1,0.89797246,697.0786571502686,490.09639620780945,682.0483446121216,432.2447419166565,651.0744094848633,373.23957681655884,627.1637678146362,312.50492334365845,591.3055658340454,583.1957101821899,593.4815883636475,526.3094365596771,595.2802062034607,475.62721967697144,595.2744841575623,401.5924572944641,496.29321098327637,606.3418865203857,511.9747996330261,543.6350584030151,524.1023182868958,483.73929262161255,537.9497051239014,401.4948785305023,429.7734260559082,570.3200340270996,446.0995674133301,517.602664232254,466.86047315597534,469.1017270088196,492.68399477005005,393.4807062149048,389.8840069770813,503.84142994880676,401.3365387916565,463.2683515548706,420.212459564209,425.77638030052185,457.4462413787842,377.67337560653687,575.1563787460327,272.9606866836548,0.67285156,0.7631836,0.93652344,0.88916016,0.83251953,0.8623047,0.85009766,0.8803711,0.9716797,0.9394531,0.8989258,0.9248047,0.9741211,0.90283203,0.9433594,0.92822266,0.95654297,0.9511719,0.92285156,0.91503906,0.94140625,
152,1,0.89736795,709.2467308044434,496.68561816215515,690.8341884613037,439.5703375339508,652.2231101989746,378.57803106307983,625.5165338516235,317.5423264503479,587.9828810691833,596.9989478588104,589.9209380149841,536.7794394493103,594.5565819740295,485.63464879989624,592.9714679718018,408.82519483566284,493.8962459564209,622.2154676914215,509.08069610595703,556.8929493427277,522.1323251724243,496.0158705711365,537.0485544204712,411.5501046180725,428.00488471984863,583.6211085319519,444.7910785675049,529.4299721717834,466.1029815673828,479.2738974094391,491.9599771499634,402.6686668395996,389.7098422050476,514.6251440048218,401.15071535110474,475.12291073799133,420.46215534210205,436.3270103931427,457.4051856994629,385.3036165237427,572.3270773887634,278.91132831573486,0.67333984,0.7441406,0.9316406,0.89501953,0.8510742,0.859375,0.85839844,0.8671875,0.9589844,0.9526367,0.88671875,0.9189453,0.97753906,0.90283203,0.9423828,0.9301758,0.9555664,0.9482422,0.93359375,0.9248047,0.9321289,
153,1,0.9010882,699.3855714797974,502.80357599258423,681.4267873764038,441.62667989730835,648.6140727996826,383.11933279037476,624.738335609436,323.2182025909424,587.3109340667725,616.0266995429993,591.8208718299866,552.1526277065277,596.4114904403687,498.9294469356537,595.3471899032593,421.68627977371216,496.0534930229187,642.8993761539459,512.479305267334,573.0168879032135,524.5299696922302,507.5857937335968,539.7819757461548,423.845511674881,429.81187105178833,601.1241853237152,446.3835597038269,546.4015424251556,467.26319789886475,492.7348852157593,492.6872491836548,413.80144357681274,390.97591638565063,527.6078402996063,402.7306795120239,488.1323754787445,421.85758352279663,449.189168214798,457.2703242301941,395.51602005958557,572.3442435264587,289.20146226882935,0.6635742,0.76708984,0.93408203,0.9013672,0.8564453,0.8754883,0.859375,0.8618164,0.9736328,0.9555664,0.91796875,0.9135742,0.9741211,0.92041016,0.93603516,0.93896484,0.9501953,0.93652344,0.9477539,0.91748047,0.9213867,
154,1,0.9044131,700.3699064254761,510.1772367954254,680.6093215942383,446.64756059646606,647.2161054611206,386.5742325782776,621.1566925048828,325.3694951534271,585.0855231285095,627.8668820858002,590.1817560195923,563.3983790874481,596.7682957649231,508.941650390625,596.2427973747253,428.7271320819855,496.005642414093,653.0551850795746,511.1808657646179,583.7503373622894,523.6920475959778,518.0100917816162,541.5250539779663,432.5498163700104,429.25089597702026,610.6837391853333,445.9835171699524,555.383563041687,467.13953018188477,501.68992280960083,491.46705865859985,423.0486810207367,390.9317135810852,536.3789856433868,402.1937370300293,498.3004152774811,420.41008472442627,460.0772738456726,452.79386043548584,409.58898067474365,567.9143071174622,294.2764699459076,0.6640625,0.76660156,0.9326172,0.90771484,0.8857422,0.90234375,0.8720703,0.86279297,0.97314453,0.9550781,0.89746094,0.9169922,0.9716797,0.92822266,0.9326172,0.9350586,0.9555664,0.94091797,0.95214844,0.9296875,0.91015625,
155,1,0.89962333,701.0492563247681,501.738578081131,684.7857713699341,440.6286835670471,651.293134689331,381.3829779624939,626.082444190979,321.2128758430481,588.8013482093811,606.6832780838013,592.4840927124023,544.7542369365692,596.0785031318665,492.57845878601074,594.9043393135071,415.77141880989075,496.74657583236694,633.0263793468475,512.889039516449,564.925092458725,524.2965817451477,501.7405092716217,539.2817974090576,418.9314365386963,429.68852519989014,592.9143190383911,446.33874893188477,539.5707070827484,467.148220539093,487.17734813690186,492.0865058898926,410.25846004486084,390.93332290649414,521.659129858017,402.16981172561646,483.2031726837158,420.8440661430359,445.17497420310974,456.19304180145264,395.0506567955017,573.5865354537964,285.39068698883057,0.65283203,0.75683594,0.93408203,0.89941406,0.8671875,0.8676758,0.8491211,0.8730469,0.96728516,0.953125,0.91015625,0.92041016,0.97509766,0.9116211,0.94189453,0.93847656,0.9506836,0.9404297,0.9477539,0.90771484,0.9272461,
156,1,0.90278554,707.8614234924316,488.54817152023315,689.6063089370728,432.7561855316162,652.9342889785767,374.49270486831665,626.2210607528687,313.1796598434448,587.6529335975647,583.6030304431915,591.2340760231018,525.6533682346344,595.4402804374695,476.35828256607056,595.209538936615,400.6195664405823,493.0811405181885,609.0078413486481,509.73840951919556,546.8139052391052,523.3364939689636,486.99871301651,539.6760821342468,405.6820750236511,428.8174867630005,571.1427748203278,444.8278069496155,519.8345303535461,466.7693495750427,471.95125222206116,493.51247549057007,397.1732497215271,390.68301916122437,503.34489941596985,402.1856188774109,463.2130980491638,420.2457904815674,425.97566843032837,456.6336393356323,379.2411804199219,571.6366410255432,276.63922905921936,0.69091797,0.75390625,0.9291992,0.9042969,0.8232422,0.859375,0.8798828,0.8808594,0.96728516,0.94921875,0.9038086,0.9321289,0.97509766,0.92285156,0.95410156,0.93408203,0.9609375,0.9633789,0.9296875,0.92822266,0.9160156,
157,1,0.8963914,706.4857721328735,497.8758752346039,687.5765562057495,438.51832151412964,651.0160446166992,378.16346883773804,625.1438140869141,317.34180450439453,588.1165266036987,596.1906373500824,590.7161235809326,536.6094410419464,595.1003193855286,486.10655665397644,593.7581777572632,409.72142815589905,495.09698152542114,622.0649421215057,509.46890115737915,556.8810939788818,522.2365379333496,495.77956795692444,537.2437119483948,411.89637780189514,428.63309383392334,582.9805970191956,444.72291469573975,529.644763469696,465.7360911369324,479.882276058197,491.60903692245483,402.68476009368896,389.8151636123657,513.8214468955994,401.177716255188,474.39876794815063,419.8864459991455,436.2372636795044,456.9761037826538,385.53364276885986,572.0668315887451,279.3566823005676,0.6567383,0.7553711,0.9321289,0.8925781,0.85253906,0.85302734,0.8544922,0.86279297,0.9614258,0.95214844,0.89208984,0.91796875,0.98046875,0.90478516,0.9423828,0.92822266,0.95996094,0.9501953,0.9291992,0.9160156,0.9296875,
